status,kind,relative_path,current_size,web_size,current_mtime,web_mtime,current_sha256,web_sha256
modified,code,NPC/Secondary/IntZimmerTalk.rpy,16797,16680,2026-05-27T17:52:56,2026-05-25T20:34:28,c45b311b59dc3395d83b8d609709aea200cb62684db15e22523aa37464b9fb58,f7033ce73d35a5e55579cbeca0a36e2bf787a1a3068e28ac6a3aedf4e212f70e
modified,code,NPC/Secondary/MelissaWerecatQuest.rpy,28524,30835,2026-06-06T17:51:57,2026-05-25T20:34:28,337c860b96ca019b9af15b43dd86af475c1ccd6910d745edb18ee761fbad90e2,fd2f96112d9f2903337e802bbc7ed4b1880ad609cc80d5d0f324fb4b20269813
web_only,code,NPC/Secondary/MongolEvents.rpy,,12994,,2026-05-25T20:34:28,,83b9d47c1c1db27eb03c5a9a1c228c5e3e49fdfb6b4128a7e408e0f8e7819d33
modified,code,NPC/Secondary/MongolTalk.rpy,14254,10771,2026-05-27T17:52:57,2026-05-25T20:34:28,3bdc17e8c83fcec4d381d820b869a37d45bbff9da7f3c3c302888caf20b352ba,036faa23c599f65ee1fb4e479933e777b849eab6a2387772052ef135db482a5a
modified,code,NPC/Secondary/SherwoodTravel.rpy,14445,14196,2026-06-06T16:53:26,2026-05-25T20:34:28,02c80bca8f9107e709cd40172f26dbe7ef49a16706fcceb131a7997f2df2c71b,71ecb2e2f55041a1a57dc321eba3e6c891e0da400f5dde7c714925ca3d460ef7
modified,code,NPC/Secondary/WerecatNPC.rpy,32749,36918,2026-06-07T03:25:36,2026-05-25T20:34:28,3345c3ab6db1f632056fbe98fe801c913f3aff8e63376921474e3376d86313be,63817ec3785d6fc4ba094e8a24b1412f5987b1200a64d359cbc8eb932ead2bc8
modified,code,Town/Arts/ArtisansQuarter.rpy,9142,8865,2026-06-07T03:18:18,2026-05-25T20:34:28,cbf9e9bbce48dfd3be195775625c80a11170c7de12cb212360f4dceae0c2f950,ab42278b4b3cff56a4e57f871ee9b72f40c8fb148808ea7b38be57f454ef0453
modified,code,Town/Arts/BarberShop.rpy,20049,20802,2026-06-07T03:21:43,2026-05-25T20:34:28,74f2bc29c69943f4b0cb03fb7159ccfbeaeb0bb36a579b2ad985713bc12f1bc9,12340f4437136c0f3e7b7a3e073db3fc78b04e05ec3f1960f27b624c79f4d61e
modified,code,Town/Arts/Dress/DressShop.rpy,14784,40085,2026-06-06T14:27:34,2026-05-25T20:34:28,f521aab626470b4cd2316ea8d5a3bafd25d619ea5800ee16e895638ef4b6365c,e50689767b2ce71b456c3b94be37f723edad30d4e18371a156821c1ecce93415
modified,code,Town/Arts/Dress/DressShopDressItems.rpy,4734,4171,2026-06-06T14:27:28,2026-05-25T20:34:28,96687032b6a65bbfc5aecbffcf8ab1c5d9dfb1fadd02466813a1221dbd403b2f,b0e7e5500981d45502bb282f4cad225c115e2e22b199634936ed59d1a2835154
modified,code,Town/Arts/Dress/DressShopFemaleSamples001.rpy,1139,427,2026-05-31T13:58:41,2026-05-25T20:34:28,cd95844c7271e648a017abcf1d476b6181b1a594a2c709c4b33d6902bf0ebcd9,87509961c599acbb529349094608e792dfc74c9c38e608f30830ab7e4b5d1e24
modified,code,Town/Arts/Dress/DressShopMaleSamples001.rpy,1118,407,2026-05-31T13:58:45,2026-05-25T20:34:28,387ea1a68cd4853ccc6ae5267411df5c226f9990d86ad40f23d8e83b54433ef5,e21a1ad46ba19609100139715be452c0db1c10cb618b382ed3a3424a72b6e2af
modified,code,Town/Arts/Dress/DressShopWorktable001.rpy,1942,1479,2026-05-31T13:58:48,2026-05-25T20:34:28,f61913f2394edb9b8c0c5df0b62499c10fa358b071a66dd5ff92f82807d5abd7,67fe3090587e99505ac3e4fdf7b55aed17e2ea5fd53024d7e7eed4a6c9172e5b
modified,code,Town/Arts/IntDraupnirTalk.rpy,1451,1037,2026-05-27T17:52:57,2026-05-25T20:34:28,a7741760af36afb48312c24d1772a8cb955b656eb09ed5c622eb2b6653b8e1ee,48deac73a82c7728fb9ba1012b36637f1ba606e11c7373a67b7589635d69f957
modified,code,Town/BeckyHome.rpy,20559,20127,2026-06-06T14:30:26,2026-05-25T20:34:28,a0ee2eaf31f6d66846145d2a96a00f51ea206b1c75033f7eb8599c1ae83869de,32ac7ee77ee90531414b3a5670a34a3c72b63bad3e0a5fdb8d5f07028e2575ce
modified,code,Town/BeckyHomeFront.rpy,26187,26181,2026-05-27T17:52:57,2026-05-25T20:34:28,4fc76aa5b0ae250026538a4d97844b5cd8cf564378f08d3ecfda791edb474ab3,f1ef6cbd9b5f3ee7aa4195224478e07cd160434be5d8461a8c20073385d713c4
modified,code,Town/Church/Church.rpy,35446,34188,2026-06-07T02:13:29,2026-05-25T20:34:28,8c5b6e84d1fae895e2e6b4d3c5aff59f7800b00f6474d7eeadeb06ed135a90f1,f4953970ef687ee618f940cc88d136ff5f273bdb03695da50c0835909416a345
modified,code,Town/Church/ChurchAfterCermon.rpy,5450,4894,2026-05-27T17:52:57,2026-05-25T20:34:28,9cea9584de7485609fc34b60af80b30ea612c49ce28f0024ad31008a9fa59895,07c4f068db2586635ba3ab7aa66b56129e8c2eaa177580f00ea4a8090aa734dd
modified,code,Town/Church/ChurchIspoved.rpy,6202,8048,2026-05-27T17:52:57,2026-05-25T20:34:28,a4709e3fcdd8ef41b17e7cc0c3503444a3482b25083eee84a0e286bad308298d,f14c5894c854d6113f7cc0b8817c1fa66c383b674838e2d222adfe8eff763271
modified,code,Town/Church/ShowChurchDraupnirList.rpy,4214,5404,2026-06-02T10:53:31,2026-05-25T20:34:28,35de55d00c2784f6c7f4458cc2daec5c47a938611dfc71cfd581d277e11d8a52,41746ae802fba57984720d6f97cf4680ecaca191465ec308e562d83b95e68a9c
modified,code,Town/CityGuard.rpy,10577,10165,2026-05-27T17:52:57,2026-05-25T20:34:28,b92eb37dd2bcd5229604bc8e0263bec43eb412c5a9b8f346bf0abd374c3922ea,42f4739d96184bf05ed7b66789a6131a38d582cd047eb1e59a4897f646b84720
modified,code,Town/GroceryStore.rpy,23777,24321,2026-06-07T03:26:30,2026-05-25T20:34:28,ddfe5ccd9c8d07204bb96cb99ea1ca0a2b6bf5556e2cdd9682765fb62b24f8dd,7d92a19b57b38f574184a415b4fca1397487196d748047c6f0e985e9669f79de
modified,code,Town/HunterClub.rpy,42599,42246,2026-06-05T11:18:16,2026-05-25T20:34:28,11047a0dc105074488aa9c00d7a22da13a26adb4c7638d64f6e471b5d68d933f,5c09921a1bb723107ff908ba331c451177f6ed3281f97c56f6f6f8c901d84c81
modified,code,Town/Market/FridayDance.rpy,11273,13801,2026-06-06T15:57:34,2026-05-25T20:34:28,3a9cf7e9eafb560eff3d95d4d77d7664c3f48720ed651003b4913d243fd6ecdd,ddbd6eed2559276c3e317e1cf30eb64764219d31382a88e7d54d97851346cdbe
modified,code,Town/Market/MarketPlace.rpy,20565,25096,2026-06-08T09:03:22,2026-05-25T20:34:28,c726c921cfc8d169af93c156b95a9d47c9d623c04bb9efcc9cd61af87e1c44b4,f3a419186014cf9d8c845149db1877518f364b658be513ee0ff4ab3e0564b757
modified,code,Town/PortStreets.rpy,17337,17452,2026-06-07T03:23:25,2026-05-25T20:34:28,8d8730ee99b570ed030bc7ae9e779a16e8cc25c46725f4c42cecfc831b0fab7d,dffb0ebf2ea344faacb9954be1376806f9982a49122b9cf3a29bb9b1d3a91bc6
modified,code,Town/RandomTownEvents.rpy,44236,36917,2026-06-06T17:50:36,2026-05-25T20:34:28,9a9e152f2e509fc87765acb036a48fc592bf63f01a3363dd65423148fa9388ee,c9099cf1b79591d7a3c7cb937b0c0fdb2b524e92e957ab28bdb8d7e1b399f4be
modified,code,Town/StolyarWorkshop.rpy,19543,20380,2026-06-07T03:21:53,2026-05-25T20:34:28,954fd2cd03a5c0566ba3968bd75525bd8a1cd03a4b3563aa3f24a3355981d3bc,adb2d3aae8b66ed95b97464f5f932c259e9230becbcef4b028619e8a9ebb3a21
modified,code,Town/StreetTavern.rpy,10958,10846,2026-06-07T03:23:25,2026-05-25T20:34:28,c77f8771f53734361ef6fa27c3f14c1b86a7981be348048374e6f17c4201e762,409e3d6023447b163093707dab1ea00b2bf8657ff0450ccf7e7dd127412aea21
modified,code,Town/Temple/EllonaBirthPrayMenu.rpy,9117,9413,2026-05-27T17:52:58,2026-05-25T20:34:28,21401fb20851c53f5bb437dec8ccc8f6d23b0a6f7ed52cce4ac5313aa2965597,ade281f96448459c7c71f7e46376361bbf5a7710366feb345a48295e3af29d5b
modified,code,Town/Temple/EllonaBirthRoomDoor001.rpy,1681,1269,2026-05-27T17:52:58,2026-05-25T20:34:28,02eaafacaaedc4e98563b048add027d624cb8757d9ee36158e2b622fb3033d0f,d7baaa874b1c445a80125ce27cc4403ca2b06c8f6f20f559b9811372e0dbc980
modified,code,Town/Temple/EllonaTemple.rpy,16441,16369,2026-06-02T10:53:31,2026-05-25T20:34:28,69399637bf1e023073fcd32e81edf19e4fc30867567017d280d7616ee2a26a3c,94306d8332adb0ff74df02456c8f227858bb736c74ce608acb0df4919d681ba3
modified,code,Town/Temple/EllonaTempleMenu.rpy,14097,13936,2026-05-27T17:52:58,2026-05-25T20:34:28,aae5bb0a9541b2e4f110caa8c07a6295e22dc8c6f5ebc8bd15cabdb849f5ae30,1d4adc7e4b7b2b7c3e8d59acede76da3c8056ad7aebb4b22643f5bcedfa97bf4
modified,code,Town/Temple/GiveBirth.rpy,53655,53280,2026-05-27T17:52:58,2026-05-25T20:34:28,f6317ae6559e757161fa08bc475a4f19d2da677e4f479b663ed8c3e7b6b8008b,49128508075818b5ab72514469d57f4ce944f59f3bd9669639e7dfa55196a67e
modified,code,Town/Temple/GiveBirthFinish.rpy,5836,5470,2026-05-27T17:52:58,2026-05-25T20:34:28,89fe5c8ffdea274c32055150829fafb1d07b29eb392c71d596a89dd282ffabf8,f8aee21855ee96fb17640d60fed0ceddab51537ee0cbea88a62eb140f0eaba25
modified,code,Town/Temple/GiveBirthStep2.rpy,4277,3978,2026-05-27T17:52:58,2026-05-25T20:34:28,855d2714e790337fda86d14dce0e8d4c08b92237bc51139b1af6da542fbc2dc6,c0ca9f6e3ceee3053b2d9a1cfd30e26faa0ea814e311cff50853b3a9a9bbf013
modified,code,Town/TownRooms.rpy,795,383,2026-05-27T17:52:58,2026-05-25T20:34:28,adfecf795e7470c3c454bfdf9197327b80f28313de54b90b9f0539db11df020a,ca26871a092ff4472857d4d1d51e9a5843bb796aca72e5408973b5d42f38044a
modified,code,Town/WineStore.rpy,15434,15221,2026-06-07T03:26:30,2026-05-25T20:34:28,6f730c7117e3850ca4d0f2679c6c1b80b9649dececf2e3d0756ce9e8e30c9804,edf2ee46b68edad5761e26b81bd285f092bce5c604eb828105d678ae2a11cfdb
modified,code,TractirSaveSync.rpy,1445,944,2026-06-06T13:19:12,2026-05-25T20:34:28,0a92853cd8b29a73a1623772bc2367f160ff8ee7926afa38a7a71ea5c81a6a2a,4c217e1f7f0ba05aca7abc455e78d6770161345097ab1e4597da3d7131bc2bfe
modified,code,Utilities/Fight/EventFightSmall.rpy,13325,12877,2026-05-27T17:52:58,2026-05-25T20:34:28,0ecbc299b6a78213fde1002e5f2b2f751d0349590bf28928d8ca962ebb54d26e,53761c634f1d9640c7bb56813d50a0034a10a0ab45e2bae625bd83c9eff2f0d4
modified,code,Utilities/Fight/FightResult.rpy,1838,1378,2026-05-27T17:52:58,2026-05-25T20:34:28,2e6e337d98a350d699be5e49035595a072165d9303741d6c95e8f6eb3c465580,cacf34b9840d4ee8537a90523040ecde9a5b92aa39574d69ebc109a8f88f8011
modified,code,Utilities/Fight/FightSystemRuntime.rpy,71455,64588,2026-06-02T11:19:04,2026-05-25T20:34:28,e9dbfed239c02ed0efa1f965ab33961ead046b22575101ac3e738bfc10bb2603,509a047f7421476f731ab7729b5ab6c21d48e3284976d1a3301027f8571db5b9
modified,code,Utilities/General/Classes/GameObjectTemplate.rpy,8931,8519,2026-05-27T17:52:59,2026-05-25T20:34:28,bdd14e51ed0474d6e3c8d08b3fff7d562be41270574a794eded255633d8b847e,df876704a99d692b9fc0b3d7f1433cb0a28b66dd18a00d69052c51f109799b05
modified,code,Utilities/General/Classes/GameObjects.rpy,1083,672,2026-06-06T05:30:18,2026-05-25T20:34:28,9d9d5396b49833f5b74a62d63ce9c02c80f0a719a415a6d0a9b78c095ad290b3,55f711f2b61239f6b2d71cd563ce12498c6e5c52eeb6c1b84092cf965bae7ef9
modified,code,Utilities/General/Classes/ModuleRuntime.rpy,1723,1459,2026-05-27T17:52:59,2026-05-25T20:34:28,e27da8721b3b0a4b8b374645813ca548a7d41991ee7bd7413510fe8250b8845c,7f6f0ddcc5de94ddaf4933afb331f4e7f9f70071bc5a5259ac4c02e1298ee42c
modified,code,Utilities/General/Classes/RoomClassSystem.rpy,559,147,2026-05-27T17:52:59,2026-05-25T20:34:28,16d0419613455805e16a9cdb3aca62944025d8bc5a0f777ea8286a0329544917,2b8ec2d90d0fd6f034bcb4dcb7d2c61b22ab8cac3e6401111be49f6a6e986345
modified,code,Utilities/General/Classes/RoomTemplate.rpy,18270,18002,2026-06-07T02:16:30,2026-05-25T20:34:28,3981f867c7837651abe4651dda4e336bdc7eef3bbd1e7b5574e697d9508b5c7b,d2a8ad86ae1486ee734e60efa6ada6196bbecdfa663e4e1161fa6509205bb98f
modified,code,Utilities/General/Classes/StoryEventRuntime.rpy,65467,69374,2026-06-08T11:38:03,2026-05-25T20:34:28,5999007982abc5708b442f5af9db5b0ce4cfdb7ec59cd8b72cb30dc44b62de3f,4beaeba803ac2475a78c0a7af9137e421ddd5380985f210d3f52dafc827457b4
modified,code,Utilities/General/Clothes/ChangeDressTmp.rpy,1285,873,2026-05-27T17:52:59,2026-05-25T20:34:28,b512f53d1c67503677bbf0adc9440867ad3935344fdee51d716470558086b8b0,18596e082a5b1fed00e3717291bfe2d500bf97c375c7a03cc7d3294354137916
modified,code,Utilities/General/Clothes/CreateDressListMenu.rpy,2469,2058,2026-06-06T14:28:06,2026-05-25T20:34:28,09c9c1da4352d4cf52ea96630b862ced34523fb3bc68c025a6f9c33bc480e1de,efc857418d28c86313b50ea66cb0471b4c8be6754e02584245ad9946b80b9c5a
modified,code,Utilities/General/Clothes/DressForNight.rpy,1439,1069,2026-05-27T17:52:59,2026-05-25T20:34:28,347986d55447f848a7fc705c9f98f69ad1076c7b9c46f3599acecc2117b19b3a,0c51d1485b964ecd9bfe741c0caf5c0d57f1d945f3ab8f9daf7db7b1aa48f2fe
modified,code,Utilities/General/Clothes/DressNoShow.rpy,7551,7158,2026-05-27T17:52:59,2026-05-25T20:34:28,a0fd6f8162ca2f2e04db413eef45260af369320679710f93feb9f3b36840a6c4,6eeb0d4106e80c3313cf07340f927ecf66d67456c67c8acc8f0e5ebc098f304b
modified,code,Utilities/General/Clothes/DressTry.rpy,11630,10856,2026-05-31T13:39:59,2026-05-25T20:34:28,c32563a4cc719cfaa9696f98ef7b1917a3f0558d235efca0615a93a7e91b578b,99adb4ce50c6aff06fe94b8607a99b4f6cc15e574dafed1bc1cc2d27e782bd5d
modified,code,Utilities/General/Clothes/DressUp.rpy,9794,9298,2026-05-27T17:52:59,2026-05-25T20:34:28,8943351801ba252f40c879366c8a0e65f8f65edda4bfe20c52a6dc853dd7a960,633990e2949a09298d3270924a9819a3d99674e03723f3c1ab9fa48d436e2606
modified,code,Utilities/General/Clothes/HasThisDress.rpy,3232,2777,2026-06-06T14:31:47,2026-05-25T20:34:28,bd7bc08cc8447f933bc3e8d76a14532e62d6672becbddc6680487b5a03d28519,a9be7bf7c1e1251044dce9ab42d4e40d36c3875edff33d2c8a9f64b2b08e89ea
modified,code,Utilities/General/Common/AchievementsEndings.rpy,12352,11969,2026-05-27T17:52:59,2026-05-25T20:34:29,8faae4a4966f5984ba38d153b815890ebe912a5298a58f0eca1449f35cfac6ac,f55edec1daa446600fa120e4265d53a6c1c732f42406a3ed418fc80740a6d3d9
modified,code,Utilities/General/Common/Actions.rpy,76187,77858,2026-06-06T16:28:31,2026-05-25T20:34:29,9003e686736fbbdb81f02062d0bbbd25511045ea04f984b7f137871fad528a87,f8c30fe443f7665c84113247c669fd14b7c9f226fbacd460a1bed87c3a10a3c4
modified,code,Utilities/General/Common/ArtLevelText.rpy,1415,1003,2026-05-27T17:52:59,2026-05-25T20:34:29,cf812efc4828e7900393be34e95bd9dcfb586736924a17672d8d016477a532a4,eb3aa27e58aa5cdadc37336d599439b79384bcf5d55a9c7e5ea27ea29461579c
modified,code,Utilities/General/Common/AutosaveSupport.rpy,1679,1267,2026-05-27T17:52:59,2026-05-25T20:34:29,edb1915511c2e2c468c91ff3b3f605f4b727379a209b65416884e4cfaf106b17,99a25d720f22581d11f3f0710978ddbbd10c2b9da3d2a6418176115471a6c0f5
modified,code,Utilities/General/Common/CheckDailyEvent.rpy,11186,10899,2026-05-28T20:36:03,2026-05-25T20:34:29,186f1d1c4b64e3708f4bdcfe26f546026ee37dd76e33952f30e23a73acfc8373,70560a87cf886ad60266fd464bdb4b3fcf3f00abc372fdcf4e331139489050fc
modified,code,Utilities/General/Common/CheckDailyEventExists.rpy,746,362,2026-06-06T14:42:57,2026-05-25T20:34:29,73ecc8178dfe6b3d1681acf64af886734c31d4c1eb048b2e897e1eaf644f9553,5934ef199b073e2689f55005a18743fa9da499123d5432b08d6af503ab9e0023
modified,code,Utilities/General/Common/CreateMandatoryEvents.rpy,561,327,2026-06-08T06:12:37,2026-05-25T20:34:29,ba919bd6461c7e815e6fb527ef11e38b66fa46a61df114c13e36fc6edef7a2f1,f71bb2d2da288f1d575dadf45f65d7b3e186de2557af747f5dea0cdcf2b7248f
modified,code,Utilities/General/Common/DebugTools.rpy,78072,26170,2026-06-06T17:24:00,2026-05-25T20:34:29,a5eee0932b6e204de2df204b5bb9ce9393967f288cb1d4d831b8148c806e3ec2,d692c21b5a70e1f96214aba96bc8807aa62d0a9bc661776ed072fcf292c3c35a
modified,code,Utilities/General/Common/DeleteDailyEvent.rpy,693,313,2026-05-27T17:53:00,2026-05-25T20:34:29,7a28691aa7d217d71a7b06f787ec6758570b5e537ad8323fc398be759376be35,e320af600296d995dbe315385e6104e68caea88297dda623d1636162dce63ec4
modified,code,Utilities/General/Common/DisplayTavernEventShort.rpy,3390,3956,2026-06-08T06:12:37,2026-05-25T20:34:29,bd8dd4943170485afb695805ce6cbf96b94632ac70d894127787081732bff93a,c5e1db965420f9a50af7806d39ced95c3d233c58ddf2eb48a4ab0ad6e26e8ae8
modified,code,Utilities/General/Common/DisplayTavernEventsSummary.rpy,1644,1042,2026-06-08T06:12:37,2026-05-25T20:34:29,711956216079bc5104d58c28e4a67137770d5fabf3796beb815fbad16e59d1e1,130a2083e05160d8a0510b0ee983b56df1a5ca8ab8c8a71b1f2177f21aa08a37
modified,code,Utilities/General/Common/DynEvalCompat.rpy,1251,793,2026-05-27T17:53:00,2026-05-25T20:34:29,558770223036aff5ee7b67079fb54a2d887d559e3020c180a3289378f78f5b13,3ca081dcfc86b07691e8e72480ecf5b28f20b0d10a1dba359ddcc66edfe268dc
modified,code,Utilities/General/Common/NarratorRuntime.rpy,1024,613,2026-05-27T17:53:00,2026-05-25T20:34:29,ab2cb1a27074a96a686ee0e55f80de54ab267d20438e60ba014dacb69b8d6594,f38a2cf5dad16e6d2727e96ef02de842b9eecdac5d039c9f9fee6a4b84c39029
modified,code,Utilities/General/Common/OtherFunctionsCode.rpy,7377,6934,2026-06-06T14:30:38,2026-05-25T20:34:29,d1d605a694733df154d8f3fd30a760656cab9a976447365351b445645d07e7c0,72ebab4c2e5744c560f78befb7d9308ce4f0ee094eb9a895b3c87a574f0a383e
web_only,code,Utilities/General/Common/RandomEngine.rpy,,3249,,2026-05-25T20:34:29,,4b1237c11f3d526d7ea89e7faa04fef8e48783208a49e3929c1f8a4261d6b288
modified,code,Utilities/General/Common/RoomEnterPipeline.rpy,3071,2746,2026-05-28T21:57:41,2026-05-25T20:34:29,d1bcc8c051c6b935ca7e7865b13bf6b2c7356cd637523313d82c15c4a33afc53,f24228f83be75d97327a6dda5d9ca7ea3d959682ac0e2028b917cf26695699d7
modified,code,Utilities/General/Common/RuntimeCompat.rpy,1186,930,2026-05-27T17:53:00,2026-05-25T20:34:29,8d355fdd747549fccc2ad5fccd8714527bbadaa97079b133da132fa6b5fdbdec,78b9e2ccfec6703993b4f3b729b4daf24cdfee225721e5c8f51d4935613fecd4
modified,code,Utilities/General/Common/SaveReloadSafety.rpy,708,296,2026-05-27T17:53:00,2026-05-25T20:34:29,1ba60bd984459c7dc59ff3d8a29f147b49f32d67a13dd58dee871999327c3a4a,0703bc915b0a92d419ac2bab9c7b23ba7189bf94afda5e51d639472dcb6757eb
modified,code,Utilities/General/Common/StringMatch.rpy,624,212,2026-05-27T17:53:00,2026-05-25T20:34:29,b3e32e8443d09fa57a5f878875c79e83297c2dbec9f70fd360664583f6799db9,ebcef9a68ced120e7aed84f150b80318b3682a1ca57bb54b50ef511056aae4a1
modified,code,Utilities/General/Common/missing_functions.rpy,1394,982,2026-05-27T17:53:00,2026-05-25T20:34:29,67d8a921df2e488a42e19922fc61639770a53c9a128f803221ed1a347605340a,743a7b2bfd522ef7be1fc96e22fac8eefa1f4f2c94ec42a86ce34b970c26eb27
current_only,code,Utilities/General/Events/conditions.rpy,19021,,2026-06-06T18:22:51,,8ae463fc584922d34dd493f849442c6168bb166efbcd09b05c685aed1c88dc8a,
current_only,code,Utilities/General/Events/events.rpy,18364,,2026-06-06T18:22:51,,c2e60231a5162f318e86993099f53ca6313589e3fdad0d017eef3bd1d7ed369b,
current_only,code,Utilities/General/Events/threads.rpy,14338,,2026-06-06T12:48:36,,e7e3f159ffbfc4764c332aee2b3560a932fa8bd1ac9efabad20972eee2325f0b,
modified,code,Utilities/General/NPC/AdjustOtkroven.rpy,2662,2554,2026-05-27T17:53:00,2026-05-25T20:34:29,c17b98cd034765c7a7fe945cec4a805ebab895bc9b63ecb9e6c17874f1c4d572,cd57ef098f96b9959159e1ed7512cda5e2af14df926dc33287d2b31aa770b5e5
modified,code,Utilities/General/NPC/AmandaIntent_ren.py,27795,27064,2026-05-27T17:53:00,2026-05-25T20:34:29,11137d58f8393d8923951d449a23f0ba9acf77a9ceab5e3f8eade05238b4161f,cacd077c4774027bfa86687ffeab28bb16430fa86b76109a4c75fc4e9919dd28
modified,code,Utilities/General/NPC/ChangeTommorowHallJob.rpy,1306,363,2026-06-07T08:20:50,2026-05-25T20:34:29,de4bcc5054ffb297c405fc1983eb9095f82a916767efe649cd4cb1f93bc40bb5,dd408a08ccbb1f58244b616da021c32d0f64d919528cc7348b9d7ae90578f06c
modified,code,Utilities/General/NPC/ChangeTommorowWhoreJob.rpy,4139,3958,2026-06-07T04:27:33,2026-05-25T20:34:29,187cd0c618826221858c6f0169fa6541e7dc41241988c770097e0b1f11302868,e2e1aa12a38f2ec11671c94486f7bd979be55951752cf3b6d04df97a3f2c1693
modified,code,Utilities/General/NPC/CharacterActionHub.rpy,46200,4884,2026-06-07T03:21:36,2026-05-25T20:34:29,f000e6f5285b091fe491ea537034a9a366143ce59d7d9de2335f08ed5afdc513,189c1a8dfc608e47ff3227cd83bbf17fb19ef299b683ec2b1a8b8d8415a42313
modified,code,Utilities/General/NPC/CheckVisibility.rpy,2064,1283,2026-06-06T18:22:51,2026-05-25T20:34:29,1a830fef55c3122acb87bde2550bea3aae28f1b8f50bb5300185430f62e40a22,d487321085e534c1b8c91b7e3e374260a2dccbab55c391c2e56d874b955ac6b4
modified,code,Utilities/General/NPC/DailySetstatdefault.rpy,5143,4555,2026-06-06T16:41:13,2026-05-25T20:34:29,0bdddbf8d9cab20bb24d3f6417cb54cb127ead317f037c8d8b06d29af01fc9e8,46a2e4923bcf4ba27f8f4fab65e5b98bc725944be878504fc42118d738cf63bc
modified,code,Utilities/General/NPC/DescribeSkillIncrease.rpy,2073,1661,2026-05-27T17:53:01,2026-05-25T20:34:29,0bac86acfa8242755abc39318b8898016dfc9c798bf235826b1eb9d62236b133,3bbeb90429baa12586ae50a728bcc57cc57541e871529c21b6340580c69621de
modified,code,Utilities/General/NPC/GirlDecisionModel.rpy,19600,19190,2026-05-27T17:53:01,2026-05-25T20:34:29,3d48eed20128919dbbce97079da8f97b36cbb92f321de398e2072fb8a64b200e,ac5758bf7a279a801d37bd903c3b206439dc67d8052ffcc387d3e2fb392ab501
web_only,code,Utilities/General/NPC/GirlObjectRuntime.rpy,,35567,,2026-05-25T20:34:29,,6b8c227f012269b14044e30ed04e2f04aa7080819bbaeb6997e25629f13c9caf
modified,code,Utilities/General/NPC/HouseholdAI_ren.rpy,9719,10134,2026-05-27T17:53:01,2026-05-25T20:34:29,451ff67971843dd45bf48a5fab266ea85412a98223ab80c2e700a4d019c3f58d,3f3084d54ec843aaface239d24ddfd5c3b9f0316c0958558a85cdda501894450
modified,code,Utilities/General/NPC/IncreaseSkill.rpy,2185,1761,2026-05-27T17:53:01,2026-05-25T20:34:29,46c618644104d8c8dbd88707e2260478ae27ca9a37c139db5d617e7b2501b733,77357de3ca2f86d910452a165d08a0911f16b9168a2585944844977c917e658b
modified,code,Utilities/General/NPC/JobMenuDesc.rpy,1160,748,2026-05-27T17:53:01,2026-05-25T20:34:29,75a5e035fa0a7211545de5550ff8bb96ba673b8bfba975593d5960c4b07150bd,58e7aaae40e3a2396d6473cddc1c7ff3e9a5ee7c490eefee6ef074cb50365b01
modified,code,Utilities/General/NPC/NPCRelationshipLevels.rpy,6463,7401,2026-05-27T17:53:01,2026-05-25T20:34:29,30c8660199f027aa9173250ae193af256a65a33f41ee3d328a4adb03c8222c60,f0c903fe476afa9311425ae5bfdbb241f180a16edb93bc3fa8ba07b9ceb3ad11
modified,code,Utilities/General/NPC/NPCScheduleModel.rpy,41314,23995,2026-06-08T09:04:58,2026-05-25T20:34:29,f46f1e89ceef881399607d939f9b7938a1bf80bc6ef1dd3ae1030d4356cae9e1,e5bb09829189ac1ff591163e4b4ae7df08fd1a90e4d0e9d6c396b99d94c59b02
modified,code,Utilities/General/NPC/NamesList.rpy,1689,1278,2026-05-28T21:08:03,2026-05-25T20:34:29,7fc2fcd322278e48492080a840b756b5c1f59fab50ba9dd66bd081e935f8487d,6b79cf80983da06ea2a0f44ce3fc138ca3128ec62b8a9118c113c29eabd058eb
modified,code,Utilities/General/NPC/NamesSet.rpy,8783,8145,2026-06-01T03:14:12,2026-05-25T20:34:29,3e9fe17c17c3aa55a3d55249cb91fb7ee5c7924fec79568774f00206f4af68fb,bb3ec7a093777ba4f60b2608314e959f8444c7d50f6250d459a533f7d63bef09
modified,code,Utilities/General/NPC/PartEventAfterHarrassment.rpy,5122,5037,2026-05-27T17:53:01,2026-05-25T20:34:29,d08c82cad1fd7deb115a71cb563bf7f53758d4a21c0e3b2d76c7d1a52a5e86c5,c601d8fa58139ba4b4a3f9623524d220758e7e616540187eadd27e8b9784adc1
modified,code,Utilities/General/NPC/PartEventCustomerHarrassmentReaction.rpy,4576,4081,2026-05-27T17:53:01,2026-05-25T20:34:29,839845380c47b1da50690265e877cc21e6e642a33c058e461b6e682d14704fca,0f1a6757c2cfb068696437b4585b937e8b757275b3ace94ae3d9ab9babafcf4c
modified,code,Utilities/General/NPC/PartEventYourFirstReaction.rpy,11159,12262,2026-06-01T22:31:31,2026-05-25T20:34:29,481aa47fb439d3cd78bb3724436eb64756f1d96862191fe7eab7afd4b1467ae1,6921c6099771feb9b6016f4c56a7955ef77e7dcc8df5bdc7a579556e883bb886
