filename,location_name,type,detected_keywords,semantic_score,notes,tables_detected
StolyarWorkshop.txt,StolyarWorkshop,world_location,"[""ELSE"", ""GT"", ""DELACT"", ""IF"", ""MENU"", ""CLR"", ""OR"", ""GS"", ""RESULT"", ""END"", ""IIF"", ""ACT"", ""AND""]","{""movement"": 1, ""dialog"": 0, ""system"": 1, ""action"": 3, ""visual"": 0}",semantic world name detected,False
StreetClients.txt,StreetClients,world_location,"[""ELSE"", ""GT"", ""DYNEVAL"", ""IF"", ""CLS"", ""ARGS"", ""GS"", ""END"", ""ACT"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 1, ""action"": 1, ""visual"": 0}",movement commands detected,False
StreetTavern.txt,StreetTavern,world_location,"[""ELSE"", ""GT"", ""IF"", ""ARGS"", ""GS"", ""END"", ""ACT"", ""DYNAMIC"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 2, ""action"": 1, ""visual"": 0}",semantic world name detected,False
SumArray.txt,SumArray,world_location,"[""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""RESULT"", ""ARRSIZE"", ""END""]","{""movement"": 1, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.ColumnsCount.txt,Table.ColumnsCount,unknown,"[""DYNEVAL"", ""IF"", ""ARGS"", ""RESULT"", ""END"", ""EXIT""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Table.Copy.txt,Table.Copy,world_location,"[""COPYARR"", ""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""GS"", ""RESULT"", ""ARRPOS"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""KILLVAR"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.Create.txt,Table.Create,world_location,"[""INSTR"", ""TRIM"", ""IF"", ""ARGS"", ""JUMP"", ""GS"", ""RESULT"", ""END"", ""MID"", ""EXIT"", ""DYNAMIC"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.CreateIndex.txt,Table.CreateIndex,world_location,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""KILLVAR"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.Current.txt,Table.Current,unknown,"[""IF"", ""ARGS"", ""END"", ""EXIT""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Table.DeleteLine.txt,Table.DeleteLine,world_location,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""RESULT"", ""ARRPOS"", ""ARRSIZE"", ""END"", ""EXIT"", ""DYNAMIC"", ""KILLVAR""]","{""movement"": 1, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.DeleteLines.txt,Table.DeleteLines,world_location,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""GS"", ""RESULT"", ""ARRPOS"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""KILLVAR"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.Destroy.txt,Table.Destroy,system_logic,"[""IF"", ""ARGS"", ""END"", ""EXIT"", ""KILLVAR""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.DestroyIndex.txt,Table.DestroyIndex,system_logic,"[""IF"", ""ARGS"", ""END"", ""EXIT"", ""KILLVAR""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.FindValue.txt,Table.FindValue,world_location,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""GS"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.First.txt,Table.First,system_logic,"[""IF"", ""ARGS"", ""RESULT"", ""ARRSIZE"", ""END"", ""EXIT"", ""DYNAMIC""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.GetValue.txt,Table.GetValue,system_logic,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""RESULT"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""ELSEIF""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.Info.txt,Table.Info,unknown,"[""NL"", ""END""]","{""movement"": 0, ""dialog"": 1, ""system"": 0, ""action"": 0, ""visual"": 0}",,False
Table.IsFirst.txt,Table.IsFirst,unknown,"[""DYNEVAL"", ""IF"", ""ARGS"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Table.IsLast.txt,Table.IsLast,unknown,"[""DYNEVAL"", ""IF"", ""ARGS"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Table.Last.txt,Table.Last,system_logic,"[""IF"", ""ARGS"", ""RESULT"", ""ARRSIZE"", ""END"", ""EXIT"", ""DYNAMIC""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.LinesCount.txt,Table.LinesCount,world_location,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""GS"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.LineToArray.txt,Table.LineToArray,unknown,"[""FUNC"", ""IF"", ""ARGS"", ""RESULT"", ""END"", ""EXIT""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Table.NewColumn.txt,Table.NewColumn,system_logic,"[""REPLACE"", ""IF"", ""ARGS"", ""RESULT"", ""ARRPOS"", ""END"", ""LCASE"", ""EXIT"", ""DYNAMIC""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.NewLine.txt,Table.NewLine,world_location,"[""STR"", ""TRIM"", ""REPLACE"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""RESULT"", ""ARRSIZE"", ""END"", ""MIN"", ""LCASE"", ""EXIT"", ""DYNAMIC"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.Next.txt,Table.Next,system_logic,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""KILLVAR""]","{""movement"": 0, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.Previous.txt,Table.Previous,system_logic,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""RESULT"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""KILLVAR""]","{""movement"": 0, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.RandomLine.txt,Table.RandomLine,unknown,"[""RAND"", ""IF"", ""ARGS"", ""RESULT"", ""ARRSIZE"", ""END"", ""EXIT""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Table.Select.txt,Table.Select,world_location,"[""COPYARR"", ""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""GS"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""KILLVAR"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.SetValue.txt,Table.SetValue,system_logic,"[""FUNC"", ""STR"", ""TRIM"", ""REPLACE"", ""IF"", ""ARGS"", ""RESULT"", ""END"", ""IIF"", ""LCASE"", ""EXIT"", ""DYNAMIC"", ""AND"", ""ELSEIF""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Table.Show.txt,Table.Show,world_location,"[""NL"", ""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""RESULT"", ""END"", ""EXIT""]","{""movement"": 1, ""dialog"": 1, ""system"": 1, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.Sort.txt,Table.Sort,world_location,"[""ELSE"", ""FUNC"", ""INSTR"", ""STR"", ""TRIM"", ""REPLACE"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""RESULT"", ""ARRSIZE"", ""END"", ""MID"", ""EXIT"", ""DYNAMIC"", ""KILLVAR"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",movement commands detected,False
Table.Value.txt,Table.Value,system_logic,"[""FUNC"", ""DYNEVAL"", ""IF"", ""ARGS"", ""OR"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""EXIT"", ""DYNAMIC"", ""ELSEIF""]","{""movement"": 0, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
TavernAmandaRoom.txt,TavernAmandaRoom,world_location,"[""ELSE"", ""RAND"", ""GT"", ""DYNEVAL"", ""IF"", ""P"", ""OR"", ""GS"", ""END"", ""ACT"", ""DYNAMIC"", ""XGT"", ""AND"", ""ELSEIF""]","{""movement"": 2, ""dialog"": 1, ""system"": 2, ""action"": 1, ""visual"": 0}",semantic world name detected,False
TavernGloryHole.txt,TavernGloryHole,world_location,"[""ELSE"", ""FUNC"", ""CURACTS"", ""RAND"", ""GT"", ""DYNEVAL"", ""IF"", ""MENU"", ""CLR"", ""PL"", ""OR"", ""GS"", ""RESULT"", ""END"", ""IIF"", ""ACT"", ""DYNAMIC"", ""AND"", ""ELSEIF"", ""CLA""]","{""movement"": 1, ""dialog"": 1, ""system"": 2, ""action"": 2, ""visual"": 0}",semantic world name detected,False
TavernHelp.txt,TavernHelp,world_location,"[""GT"", ""DELACT"", ""IF"", ""GS"", ""SELACT"", ""END"", ""ACT"", ""AND""]","{""movement"": 1, ""dialog"": 0, ""system"": 1, ""action"": 2, ""visual"": 0}",semantic world name detected,False
TavernMain.txt,TavernMain,world_location,"[""ELSE"", ""FUNC"", ""CURLOC"", ""RAND"", ""GT"", ""DYNEVAL"", ""IF"", ""MENU"", ""ARGS"", ""PL"", ""OR"", ""GS"", ""END"", ""ACT"", ""DYNAMIC"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 1, ""system"": 2, ""action"": 2, ""visual"": 0}",semantic world name detected,False
TavernMyRoom.txt,TavernMyRoom,world_location,"[""GT"", ""IF"", ""MENU"", ""JUMP"", ""GS"", ""RESULT"", ""ARRSIZE"", ""END"", ""IIF"", ""LCASE"", ""ACT"", ""DYNAMIC""]","{""movement"": 2, ""dialog"": 0, ""system"": 2, ""action"": 2, ""visual"": 0}",semantic world name detected,False
TavernProstClients.txt,TavernProstClients,world_location,"[""ELSE"", ""RAND"", ""GT"", ""DYNEVAL"", ""IF"", ""CLS"", ""ARGS"", ""GS"", ""END"", ""ACT"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 1, ""action"": 1, ""visual"": 0}",semantic world name detected,False
TavernShowImage.txt,TavernShowImage,world_location,"[""RAND"", ""IF"", ""JUMP"", ""GS"", ""END"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",semantic world name detected,False
TavernStable.txt,TavernStable,world_location,"[""ELSE"", ""GT"", ""IF"", ""CLS"", ""GS"", ""END"", ""ACT"", ""XGT"", ""AND""]","{""movement"": 2, ""dialog"": 0, ""system"": 1, ""action"": 1, ""visual"": 0}",semantic world name detected,False
WhoreNextDayClients.txt,WhoreNextDayClients,world_location,"[""ELSE"", ""RAND"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""OR"", ""GS"", ""END"", ""MIN"", ""IIF"", ""AND""]","{""movement"": 1, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",movement commands detected,False
WineStore.txt,WineStore,world_location,"[""ELSE"", ""RAND"", ""GT"", ""IF"", ""MENU"", ""OR"", ""GS"", ""RESULT"", ""END"", ""IIF"", ""ACT"", ""DYNAMIC"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 2, ""action"": 2, ""visual"": 0}",movement commands detected,False
ZaletOpinionCalc.txt,ZaletOpinionCalc,world_location,"[""ELSE"", ""COPYARR"", ""FUNC"", ""RAND"", ""TRIM"", ""REPLACE"", ""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""OR"", ""GS"", ""RESULT"", ""END"", ""LCASE"", ""EXIT"", ""STRCOMP"", ""KILLVAR"", ""AND"", ""ELSEIF""]","{""movement"": 1, ""dialog"": 0, ""system"": 2, ""action"": 0, ""visual"": 0}",movement commands detected,False
Меню.{Обработка}.txt,Меню.{Обработка},system_logic,"[""ELSE"", ""MSECSCOUNT"", ""DYNEVAL"", ""IF"", ""ARGS"", ""OR"", ""GS"", ""RESULT"", ""END"", ""EXIT"", ""DYNAMIC"", ""AND"", ""MSG"", ""LOC""]","{""movement"": 0, ""dialog"": 1, ""system"": 2, ""action"": 0, ""visual"": 0}",heavy system commands detected,False
Таб.{IDКолонки}.txt,Таб.{IDКолонки},unknown,"[""ELSE"", ""DYNEVAL"", ""IF"", ""ARGS"", ""OR"", ""RESULT"", ""ARRPOS"", ""END"", ""LCASE"", ""EXIT"", ""ELSEIF""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Таб.{IDСтроки}.txt,Таб.{IDСтроки},unknown,"[""ELSE"", ""FUNC"", ""INSTR"", ""TRIM"", ""DYNEVAL"", ""IF"", ""ARGS"", ""OR"", ""RESULT"", ""ARRSIZE"", ""END"", ""MID"", ""VAL"", ""LCASE"", ""EXIT"", ""ELSEIF"", ""ISNUM""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Таб.{ПолучитьФильтр}.txt,Таб.{ПолучитьФильтр},unknown,"[""ELSE"", ""INSTR"", ""LEN"", ""STR"", ""TRIM"", ""REPLACE"", ""IF"", ""ARGS"", ""OR"", ""END"", ""MID"", ""VAL"", ""LCASE"", ""EXIT"", ""AND"", ""ELSEIF""]","{""movement"": 0, ""dialog"": 0, ""system"": 1, ""action"": 0, ""visual"": 0}",,False
Таб.{Строка2Массив}.txt,Таб.{Строка2Массив},world_location,"[""DYNEVAL"", ""IF"", ""ARGS"", ""JUMP"", ""RESULT"", ""END"", ""EXIT"", ""DYNAMIC"", ""KILLVAR""]","{""movement"": 1, ""dialog"": 0, ""system"": 3, ""action"": 0, ""visual"": 0}",movement commands detected,False
